,state,date,29037,29077,29095,29097,29099,29183,29189,29510,total_cnts
237,MO,2022-03-05,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0
654,MO,2022-03-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0
498,MO,2022-03-07,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0
238,MO,2022-03-08,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,12.0
239,MO,2022-03-09,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0
589,MO,2022-03-10,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,13.0
370,MO,2022-03-11,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0
348,MO,2022-03-12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0
698,MO,2022-03-13,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0
371,MO,2022-03-14,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0
677,MO,2022-03-15,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0
699,MO,2022-03-16,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,10.0
714,MO,2022-03-17,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0
700,MO,2022-03-18,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0
590,MO,2022-03-19,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0
349,MO,2022-03-20,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
522,MO,2022-03-21,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0
641,MO,2022-03-22,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
505,MO,2022-03-23,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
466,MO,2022-03-24,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
591,MO,2022-03-25,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0
701,MO,2022-03-26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
506,MO,2022-03-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
592,MO,2022-03-28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
240,MO,2022-03-29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
721,MO,2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
678,MO,2022-03-31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
666,MO,2022-04-01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
722,MO,2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
593,MO,2022-04-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
618,MO,2022-04-04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
467,MO,2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
702,MO,2022-04-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
372,MO,2022-04-07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
662,MO,2022-04-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
724,MO,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
725,MO,2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
679,MO,2022-04-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
642,MO,2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
703,MO,2022-04-13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
594,MO,2022-04-14,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
720,MO,2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
704,MO,2022-04-18,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
680,MO,2022-04-19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
681,MO,2022-04-20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0
667,MO,2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
241,MO,2022-04-22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
715,MO,2022-04-23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
705,MO,2022-04-24,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0
716,MO,2022-04-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
726,MO,2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
723,MO,2022-04-27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
706,MO,2022-04-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
663,MO,2022-04-29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
682,MO,2022-04-30,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
683,MO,2022-05-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
684,MO,2022-05-02,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0
707,MO,2022-05-03,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0
717,MO,2022-05-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
685,MO,2022-05-05,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0
595,MO,2022-05-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
350,MO,2022-05-07,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0
708,MO,2022-05-08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0
719,MO,2022-05-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
668,MO,2022-05-10,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,11.0
637,MO,2022-05-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
686,MO,2022-05-12,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0
619,MO,2022-05-13,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0
692,MO,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
242,MO,2022-05-15,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0
709,MO,2022-05-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
596,MO,2022-05-17,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,11.0
373,MO,2022-05-18,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0
597,MO,2022-05-19,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
620,MO,2022-05-20,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,12.0
710,MO,2022-05-21,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0
643,MO,2022-05-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
687,MO,2022-05-23,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
711,MO,2022-05-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
669,MO,2022-05-25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0
688,MO,2022-05-26,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,7.0
673,MO,2022-05-27,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,10.0
414,MO,2022-05-28,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0
712,MO,2022-05-29,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
689,MO,2022-05-30,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0
374,MO,2022-05-31,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
644,MO,2022-06-01,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,12.0
523,MO,2022-06-02,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,15.0
713,MO,2022-06-03,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,9.0
621,MO,2022-06-04,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,11.0
664,MO,2022-06-05,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0
415,MO,2022-06-06,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,14.0
598,MO,2022-06-07,1.0,1.0,6.0,0.0,1.0,1.0,9.0,0.0,24.0
622,MO,2022-06-08,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,14.0
46,MO,2022-06-09,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,10.0
537,MO,2022-06-10,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
674,MO,2022-06-11,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0
623,MO,2022-06-12,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0
375,MO,2022-06-13,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,18.0
599,MO,2022-06-14,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,14.0
645,MO,2022-06-15,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0
416,MO,2022-06-16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0
47,MO,2022-06-17,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0
376,MO,2022-06-18,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0
283,MO,2022-06-19,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0
600,MO,2022-06-20,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,15.0
646,MO,2022-06-21,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
417,MO,2022-06-22,0.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,17.0
601,MO,2022-06-23,1.0,1.0,1.0,0.0,1.0,0.0,11.0,1.0,22.0
647,MO,2022-06-24,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,13.0
624,MO,2022-06-25,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0
648,MO,2022-06-26,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,10.0
718,MO,2022-06-27,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0
690,MO,2022-06-28,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0
243,MO,2022-06-29,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,12.0
638,MO,2022-06-30,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,13.0
418,MO,2022-07-01,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0
625,MO,2022-07-02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0
602,MO,2022-07-03,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,14.0
244,MO,2022-07-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
419,MO,2022-07-05,0.0,1.0,5.0,0.0,0.0,1.0,6.0,0.0,19.0
137,MO,2022-07-06,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,20.0
603,MO,2022-07-07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
245,MO,2022-07-08,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,17.0
246,MO,2022-07-09,1.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,16.0
499,MO,2022-07-10,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,9.0
500,MO,2022-07-11,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,13.0
138,MO,2022-07-12,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0
48,MO,2022-07-13,0.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,17.0
420,MO,2022-07-14,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,18.0
507,MO,2022-07-15,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,14.0
247,MO,2022-07-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0
665,MO,2022-07-17,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0
248,MO,2022-07-18,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0
670,MO,2022-07-19,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
468,MO,2022-07-20,1.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,17.0
469,MO,2022-07-21,1.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,20.0
691,MO,2022-07-22,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,8.0
604,MO,2022-07-23,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0
351,MO,2022-07-24,0.0,1.0,6.0,1.0,1.0,1.0,4.0,0.0,22.0
671,MO,2022-07-25,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,13.0
501,MO,2022-07-26,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,12.0
605,MO,2022-07-27,1.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,18.0
249,MO,2022-07-28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0
656,MO,2022-07-29,0.0,1.0,6.0,1.0,1.0,1.0,5.0,0.0,19.0
672,MO,2022-07-30,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0
652,MO,2022-07-31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0
