,state,date,39003,39009,39017,39023,39025,39029,39035,39041,39043,39049,39055,39057,39061,39083,39085,39089,39093,39095,39099,39101,39103,39109,39113,39133,39139,39151,39153,39155,39157,39165,39167,39169,39173,total_cnts
224,OH,2020-09-28,1.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,71.0
681,OH,2020-09-29,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,4.0,1.0,4.0,1.0,7.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0
225,OH,2020-09-30,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,66.0
226,OH,2020-10-01,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0
227,OH,2020-10-02,4.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,9.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,4.0,0.0,9.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,78.0
228,OH,2020-10-03,1.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,59.0
7,OH,2020-10-04,1.0,0.0,4.0,1.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,65.0
8,OH,2020-10-05,8.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,9.0,1.0,1.0,1.0,5.0,1.0,4.0,10.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,104.0
229,OH,2020-10-06,4.0,0.0,5.0,1.0,1.0,1.0,22.0,0.0,1.0,4.0,0.0,0.0,14.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,99.0
230,OH,2020-10-07,4.0,0.0,5.0,1.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,7.0,4.0,4.0,0.0,0.0,0.0,1.0,85.0
231,OH,2020-10-08,1.0,0.0,4.0,1.0,0.0,0.0,15.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,81.0
9,OH,2020-10-09,1.0,0.0,4.0,1.0,1.0,1.0,15.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,13.0,0.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,85.0
232,OH,2020-10-10,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,7.0,0.0,4.0,1.0,8.0,1.0,5.0,1.0,0.0,0.0,1.0,74.0
233,OH,2020-10-11,4.0,1.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,0.0,70.0
234,OH,2020-10-12,1.0,1.0,5.0,1.0,1.0,0.0,23.0,1.0,1.0,8.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,4.0,5.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,108.0
235,OH,2020-10-13,1.0,0.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,7.0,8.0,4.0,1.0,1.0,11.0,1.0,1.0,8.0,6.0,5.0,1.0,0.0,0.0,1.0,4.0,106.0
236,OH,2020-10-14,5.0,1.0,5.0,5.0,0.0,1.0,19.0,1.0,1.0,10.0,0.0,1.0,8.0,1.0,0.0,0.0,4.0,9.0,5.0,5.0,1.0,0.0,9.0,1.0,1.0,6.0,11.0,4.0,4.0,1.0,1.0,1.0,1.0,139.0
237,OH,2020-10-15,5.0,0.0,6.0,4.0,0.0,0.0,11.0,1.0,1.0,6.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,9.0,0.0,1.0,6.0,10.0,4.0,6.0,1.0,0.0,1.0,1.0,122.0
238,OH,2020-10-16,1.0,1.0,1.0,1.0,1.0,4.0,22.0,0.0,1.0,6.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,7.0,1.0,1.0,0.0,10.0,1.0,1.0,7.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,126.0
239,OH,2020-10-17,4.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,5.0,0.0,1.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,76.0
240,OH,2020-10-18,1.0,0.0,0.0,4.0,1.0,0.0,9.0,1.0,1.0,4.0,0.0,4.0,8.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,98.0
241,OH,2020-10-19,5.0,1.0,6.0,1.0,1.0,1.0,19.0,1.0,1.0,11.0,0.0,1.0,10.0,1.0,1.0,1.0,5.0,7.0,4.0,1.0,1.0,1.0,11.0,0.0,1.0,5.0,13.0,4.0,1.0,1.0,1.0,5.0,1.0,143.0
242,OH,2020-10-20,1.0,1.0,1.0,6.0,1.0,1.0,25.0,0.0,1.0,10.0,0.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,4.0,12.0,6.0,1.0,1.0,1.0,0.0,1.0,128.0
243,OH,2020-10-21,6.0,1.0,9.0,5.0,9.0,1.0,17.0,1.0,1.0,9.0,1.0,4.0,10.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,6.0,1.0,11.0,1.0,1.0,4.0,15.0,1.0,1.0,4.0,1.0,1.0,1.0,161.0
244,OH,2020-10-22,1.0,1.0,4.0,4.0,6.0,5.0,25.0,1.0,0.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,0.0,12.0,4.0,1.0,5.0,14.0,7.0,0.0,1.0,1.0,1.0,1.0,144.0
245,OH,2020-10-23,6.0,5.0,1.0,5.0,1.0,1.0,14.0,0.0,1.0,9.0,1.0,1.0,10.0,0.0,1.0,0.0,4.0,1.0,9.0,1.0,7.0,1.0,9.0,1.0,1.0,1.0,13.0,4.0,0.0,1.0,0.0,1.0,1.0,131.0
246,OH,2020-10-24,1.0,1.0,4.0,1.0,5.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,0.0,1.0,1.0,5.0,4.0,5.0,1.0,4.0,0.0,5.0,1.0,1.0,5.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,94.0
247,OH,2020-10-25,4.0,0.0,4.0,5.0,1.0,0.0,18.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,102.0
