,state,date,01015,01033,01043,01071,01073,01077,01083,01089,01097,01101,01103,01117,01121,01125,01127,total_cnts
153,AL,2022-02-01,5.0,1.0,4.0,1.0,17.0,1.0,7.0,13.0,1.0,1.0,8.0,6.0,5.0,1.0,1.0,102.0
413,AL,2022-02-02,8.0,1.0,1.0,1.0,13.0,1.0,6.0,17.0,7.0,1.0,5.0,1.0,4.0,4.0,5.0,107.0
154,AL,2022-02-03,8.0,1.0,4.0,1.0,9.0,1.0,8.0,16.0,6.0,1.0,6.0,1.0,0.0,1.0,4.0,95.0
155,AL,2022-02-04,7.0,1.0,1.0,6.0,9.0,1.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0
156,AL,2022-02-05,4.0,0.0,1.0,1.0,9.0,1.0,4.0,11.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,71.0
572,AL,2022-02-06,1.0,1.0,1.0,4.0,1.0,6.0,4.0,9.0,6.0,0.0,5.0,1.0,1.0,1.0,1.0,52.0
157,AL,2022-02-07,7.0,6.0,8.0,5.0,8.0,4.0,1.0,14.0,4.0,1.0,5.0,1.0,10.0,1.0,1.0,100.0
158,AL,2022-02-08,1.0,1.0,1.0,5.0,8.0,1.0,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
362,AL,2022-02-09,5.0,4.0,1.0,4.0,9.0,1.0,6.0,15.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,76.0
363,AL,2022-02-10,1.0,4.0,4.0,1.0,8.0,4.0,6.0,9.0,6.0,1.0,0.0,1.0,4.0,0.0,1.0,72.0
159,AL,2022-02-11,1.0,1.0,1.0,1.0,9.0,0.0,6.0,5.0,4.0,1.0,7.0,1.0,1.0,7.0,0.0,59.0
364,AL,2022-02-12,4.0,1.0,1.0,0.0,10.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0
160,AL,2022-02-13,1.0,1.0,1.0,1.0,4.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,28.0
161,AL,2022-02-14,1.0,1.0,1.0,1.0,10.0,0.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0
162,AL,2022-02-15,1.0,1.0,1.0,5.0,10.0,1.0,4.0,9.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,65.0
163,AL,2022-02-16,1.0,0.0,1.0,1.0,5.0,1.0,1.0,10.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,43.0
164,AL,2022-02-17,1.0,1.0,4.0,1.0,6.0,0.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0
165,AL,2022-02-18,1.0,1.0,1.0,0.0,6.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,34.0
414,AL,2022-02-19,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,24.0
365,AL,2022-02-20,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0
166,AL,2022-02-21,1.0,0.0,1.0,1.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,33.0
573,AL,2022-02-22,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,25.0
574,AL,2022-02-23,1.0,1.0,0.0,1.0,8.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0
167,AL,2022-02-24,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,26.0
168,AL,2022-02-25,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,25.0
415,AL,2022-02-26,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0
416,AL,2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
366,AL,2022-02-28,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0
367,AL,2022-03-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22.0
169,AL,2022-03-02,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0
575,AL,2022-03-03,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0
655,AL,2022-03-04,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0
647,AL,2022-03-05,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
684,AL,2022-03-06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
170,AL,2022-03-07,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
457,AL,2022-03-08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0
171,AL,2022-03-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
576,AL,2022-03-10,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0
172,AL,2022-03-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0
676,AL,2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
614,AL,2022-03-13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
577,AL,2022-03-14,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0
368,AL,2022-03-15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0
656,AL,2022-03-16,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0
683,AL,2022-03-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
689,AL,2022-03-18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
719,AL,2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
578,AL,2022-03-21,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
677,AL,2022-03-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0
670,AL,2022-03-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
682,AL,2022-03-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0
699,AL,2022-03-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
690,AL,2022-03-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
173,AL,2022-03-27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
626,AL,2022-03-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
664,AL,2022-03-29,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
700,AL,2022-03-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
648,AL,2022-03-31,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
716,AL,2022-04-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
720,AL,2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
701,AL,2022-04-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
702,AL,2022-04-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,AL,2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
703,AL,2022-04-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
704,AL,2022-04-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
721,AL,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
458,AL,2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
685,AL,2022-04-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
725,AL,2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
649,AL,2022-04-13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
621,AL,2022-04-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
671,AL,2022-04-15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
650,AL,2022-04-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
718,AL,2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
705,AL,2022-04-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
691,AL,2022-04-19,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
706,AL,2022-04-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
174,AL,2022-04-21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
686,AL,2022-04-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
692,AL,2022-04-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
707,AL,2022-04-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
622,AL,2022-04-25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
717,AL,2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
708,AL,2022-04-27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
639,AL,2022-04-28,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
709,AL,2022-04-29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722,AL,2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
579,AL,2022-05-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
473,AL,2022-05-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
723,AL,2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
640,AL,2022-05-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0
710,AL,2022-05-05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
624,AL,2022-05-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0
711,AL,2022-05-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
712,AL,2022-05-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
459,AL,2022-05-09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0
693,AL,2022-05-10,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
634,AL,2022-05-11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
665,AL,2022-05-12,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
654,AL,2022-05-13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
417,AL,2022-05-14,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
580,AL,2022-05-15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
581,AL,2022-05-16,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0
582,AL,2022-05-17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
713,AL,2022-05-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
714,AL,2022-05-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
583,AL,2022-05-20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
651,AL,2022-05-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
694,AL,2022-05-22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0
715,AL,2022-05-23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
724,AL,2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
584,AL,2022-05-25,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
585,AL,2022-05-26,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
418,AL,2022-05-27,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
586,AL,2022-05-28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
652,AL,2022-05-29,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
587,AL,2022-05-30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
657,AL,2022-05-31,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
588,AL,2022-06-01,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
589,AL,2022-06-02,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0
590,AL,2022-06-03,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
591,AL,2022-06-04,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
592,AL,2022-06-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
627,AL,2022-06-06,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
593,AL,2022-06-07,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
594,AL,2022-06-08,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
369,AL,2022-06-09,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
175,AL,2022-06-10,1.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
370,AL,2022-06-11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
595,AL,2022-06-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
419,AL,2022-06-13,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
596,AL,2022-06-14,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
597,AL,2022-06-15,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
598,AL,2022-06-16,4.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0
176,AL,2022-06-17,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0
599,AL,2022-06-18,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
600,AL,2022-06-19,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0
371,AL,2022-06-20,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
666,AL,2022-06-21,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0
372,AL,2022-06-22,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.0
373,AL,2022-06-23,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0
616,AL,2022-06-24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0
177,AL,2022-06-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0
460,AL,2022-06-26,1.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0
374,AL,2022-06-27,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0
601,AL,2022-06-28,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0
461,AL,2022-06-29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0
178,AL,2022-06-30,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0
462,AL,2022-07-01,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0
420,AL,2022-07-02,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0
179,AL,2022-07-03,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0
394,AL,2022-07-04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,11.0
180,AL,2022-07-05,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0
602,AL,2022-07-06,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19.0
375,AL,2022-07-07,4.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0
376,AL,2022-07-08,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0
377,AL,2022-07-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0
378,AL,2022-07-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0
463,AL,2022-07-11,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0
379,AL,2022-07-12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0
380,AL,2022-07-13,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0
603,AL,2022-07-14,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,22.0
381,AL,2022-07-15,0.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,27.0
604,AL,2022-07-16,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
605,AL,2022-07-17,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0
181,AL,2022-07-18,0.0,0.0,1.0,1.0,6.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,29.0
182,AL,2022-07-19,6.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,26.0
183,AL,2022-07-20,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0
606,AL,2022-07-21,5.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
607,AL,2022-07-22,4.0,1.0,1.0,1.0,4.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0
382,AL,2022-07-23,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0
383,AL,2022-07-24,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,22.0
464,AL,2022-07-25,4.0,0.0,1.0,1.0,6.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,31.0
608,AL,2022-07-26,6.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0
465,AL,2022-07-27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
421,AL,2022-07-28,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,21.0
609,AL,2022-07-29,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0
610,AL,2022-07-30,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0
611,AL,2022-07-31,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,18.0
