,state,date,48027,48029,48039,48061,48085,48113,48121,48135,48139,48141,48157,48167,48181,48183,48201,48203,48213,48215,48221,48231,48245,48251,48257,48291,48303,48339,48355,48367,48397,48423,48439,48453,48467,48469,48479,48491,48497,48499,total_cnts
43,TX,2020-10-19,1.0,8.0,5.0,1.0,15.0,50.0,24.0,1.0,9.0,33.0,0.0,1.0,1.0,6.0,37.0,0.0,0.0,12.0,1.0,1.0,0.0,5.0,7.0,1.0,6.0,0.0,1.0,1.0,4.0,7.0,47.0,1.0,1.0,1.0,6.0,0.0,1.0,4.0,355.0
44,TX,2020-10-20,1.0,15.0,1.0,1.0,18.0,38.0,18.0,1.0,1.0,37.0,1.0,1.0,1.0,12.0,29.0,1.0,0.0,16.0,0.0,1.0,1.0,8.0,9.0,1.0,38.0,1.0,1.0,1.0,4.0,7.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,372.0
45,TX,2020-10-21,1.0,5.0,1.0,0.0,16.0,42.0,12.0,1.0,6.0,32.0,1.0,5.0,5.0,4.0,23.0,0.0,0.0,10.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,66.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,311.0
550,TX,2020-10-22,1.0,7.0,1.0,1.0,16.0,47.0,19.0,1.0,1.0,53.0,1.0,4.0,1.0,6.0,29.0,1.0,0.0,9.0,0.0,0.0,1.0,6.0,6.0,1.0,10.0,1.0,1.0,1.0,1.0,4.0,54.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,351.0
476,TX,2020-10-23,1.0,10.0,1.0,1.0,10.0,39.0,16.0,1.0,6.0,32.0,1.0,1.0,4.0,12.0,33.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,7.0,1.0,4.0,43.0,1.0,0.0,0.0,10.0,1.0,1.0,5.0,330.0
528,TX,2020-10-24,1.0,12.0,4.0,1.0,12.0,35.0,15.0,1.0,1.0,40.0,5.0,1.0,1.0,5.0,25.0,1.0,0.0,12.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,266.0
529,TX,2020-10-25,0.0,11.0,1.0,0.0,5.0,44.0,22.0,0.0,4.0,37.0,1.0,1.0,1.0,6.0,24.0,1.0,0.0,10.0,1.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,1.0,5.0,1.0,7.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,268.0
46,TX,2020-10-26,1.0,8.0,4.0,1.0,19.0,44.0,21.0,1.0,5.0,29.0,6.0,4.0,1.0,9.0,34.0,1.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,19.0,5.0,1.0,6.0,1.0,10.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,385.0
47,TX,2020-10-27,0.0,10.0,5.0,1.0,13.0,52.0,20.0,0.0,4.0,42.0,4.0,1.0,4.0,8.0,33.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,12.0,0.0,8.0,1.0,0.0,5.0,1.0,9.0,48.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,361.0
333,TX,2020-10-28,0.0,8.0,4.0,1.0,18.0,39.0,15.0,0.0,6.0,55.0,1.0,1.0,0.0,9.0,27.0,1.0,0.0,9.0,1.0,1.0,1.0,4.0,1.0,0.0,8.0,4.0,1.0,1.0,1.0,12.0,53.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,337.0
48,TX,2020-10-29,1.0,4.0,1.0,0.0,23.0,41.0,21.0,6.0,7.0,49.0,1.0,1.0,4.0,9.0,27.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0,1.0,4.0,56.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,360.0
334,TX,2020-10-30,1.0,11.0,1.0,1.0,21.0,40.0,15.0,4.0,1.0,40.0,0.0,5.0,1.0,10.0,26.0,0.0,1.0,7.0,1.0,1.0,0.0,4.0,1.0,8.0,8.0,1.0,1.0,6.0,0.0,6.0,68.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,353.0
586,TX,2020-10-31,1.0,1.0,4.0,4.0,13.0,35.0,20.0,1.0,4.0,39.0,1.0,5.0,0.0,4.0,21.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,4.0,51.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,274.0
335,TX,2020-11-01,0.0,9.0,1.0,5.0,9.0,31.0,18.0,1.0,6.0,43.0,1.0,7.0,4.0,4.0,20.0,0.0,0.0,7.0,1.0,0.0,1.0,4.0,4.0,0.0,5.0,1.0,9.0,1.0,1.0,4.0,50.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,295.0
336,TX,2020-11-02,0.0,10.0,1.0,1.0,22.0,43.0,22.0,1.0,1.0,46.0,4.0,5.0,1.0,11.0,27.0,1.0,1.0,7.0,1.0,5.0,1.0,1.0,5.0,8.0,17.0,1.0,1.0,4.0,0.0,8.0,55.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,388.0
551,TX,2020-11-03,1.0,8.0,0.0,1.0,26.0,46.0,24.0,6.0,6.0,58.0,5.0,4.0,0.0,9.0,28.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,1.0,1.0,1.0,14.0,65.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,409.0
552,TX,2020-11-04,1.0,12.0,1.0,1.0,15.0,38.0,21.0,7.0,8.0,34.0,1.0,1.0,6.0,5.0,37.0,4.0,0.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,13.0,1.0,1.0,6.0,1.0,7.0,61.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,372.0
49,TX,2020-11-05,1.0,10.0,1.0,0.0,13.0,65.0,22.0,1.0,6.0,42.0,4.0,1.0,5.0,6.0,35.0,1.0,0.0,12.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,4.0,4.0,6.0,0.0,8.0,58.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,389.0
50,TX,2020-11-06,1.0,13.0,1.0,1.0,18.0,44.0,27.0,1.0,4.0,47.0,4.0,8.0,6.0,10.0,29.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,5.0,1.0,12.0,1.0,4.0,6.0,1.0,9.0,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,393.0
587,TX,2020-11-07,1.0,10.0,1.0,0.0,14.0,44.0,14.0,0.0,1.0,24.0,1.0,1.0,4.0,4.0,27.0,5.0,0.0,10.0,1.0,0.0,1.0,5.0,5.0,0.0,7.0,4.0,1.0,6.0,1.0,6.0,57.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,306.0
51,TX,2020-11-08,0.0,12.0,4.0,1.0,19.0,41.0,14.0,1.0,7.0,30.0,5.0,4.0,1.0,7.0,29.0,1.0,0.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,9.0,4.0,4.0,1.0,1.0,6.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,310.0
310,TX,2020-11-09,1.0,14.0,1.0,1.0,29.0,70.0,34.0,1.0,8.0,38.0,6.0,11.0,10.0,10.0,32.0,1.0,1.0,13.0,1.0,1.0,4.0,6.0,6.0,1.0,14.0,7.0,4.0,9.0,1.0,11.0,76.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,527.0
52,TX,2020-11-10,1.0,13.0,4.0,1.0,30.0,72.0,27.0,1.0,6.0,37.0,6.0,7.0,4.0,6.0,29.0,5.0,1.0,12.0,1.0,1.0,1.0,5.0,5.0,0.0,9.0,1.0,8.0,5.0,1.0,9.0,83.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,464.0
337,TX,2020-11-11,1.0,14.0,4.0,1.0,22.0,57.0,25.0,1.0,1.0,33.0,1.0,4.0,1.0,10.0,31.0,1.0,1.0,16.0,4.0,1.0,5.0,1.0,4.0,1.0,14.0,0.0,1.0,4.0,0.0,6.0,77.0,4.0,1.0,0.0,6.0,0.0,1.0,0.0,435.0
53,TX,2020-11-12,1.0,19.0,1.0,0.0,29.0,63.0,27.0,1.0,5.0,43.0,6.0,5.0,4.0,12.0,29.0,5.0,0.0,8.0,0.0,1.0,4.0,6.0,12.0,1.0,8.0,7.0,1.0,5.0,1.0,6.0,91.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,471.0
54,TX,2020-11-13,1.0,19.0,6.0,1.0,21.0,66.0,35.0,1.0,8.0,36.0,5.0,1.0,10.0,12.0,36.0,1.0,1.0,11.0,1.0,1.0,1.0,5.0,12.0,1.0,14.0,4.0,7.0,1.0,1.0,13.0,84.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,509.0
55,TX,2020-11-14,0.0,15.0,4.0,1.0,23.0,64.0,26.0,1.0,5.0,37.0,7.0,1.0,1.0,10.0,35.0,1.0,1.0,6.0,4.0,1.0,1.0,9.0,6.0,1.0,5.0,5.0,6.0,9.0,1.0,11.0,60.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,446.0
56,TX,2020-11-15,1.0,14.0,1.0,1.0,19.0,55.0,14.0,4.0,9.0,32.0,5.0,1.0,4.0,12.0,22.0,4.0,1.0,9.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,11.0,53.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,354.0
57,TX,2020-11-16,0.0,10.0,7.0,1.0,26.0,70.0,44.0,1.0,15.0,42.0,7.0,4.0,8.0,15.0,47.0,6.0,6.0,12.0,1.0,1.0,1.0,1.0,11.0,4.0,16.0,1.0,7.0,8.0,1.0,5.0,84.0,1.0,6.0,1.0,4.0,1.0,4.0,1.0,576.0
338,TX,2020-11-17,1.0,12.0,1.0,1.0,30.0,61.0,33.0,6.0,4.0,26.0,5.0,7.0,5.0,16.0,38.0,1.0,1.0,10.0,1.0,1.0,1.0,8.0,9.0,1.0,9.0,5.0,12.0,10.0,1.0,11.0,99.0,1.0,8.0,7.0,1.0,1.0,1.0,1.0,512.0
477,TX,2020-11-18,0.0,16.0,8.0,1.0,28.0,59.0,40.0,5.0,5.0,23.0,7.0,7.0,1.0,15.0,48.0,1.0,4.0,9.0,1.0,0.0,1.0,6.0,10.0,1.0,15.0,7.0,7.0,7.0,4.0,8.0,84.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,520.0
58,TX,2020-11-19,0.0,19.0,6.0,4.0,20.0,60.0,42.0,4.0,7.0,36.0,4.0,6.0,4.0,13.0,30.0,1.0,1.0,11.0,4.0,1.0,1.0,4.0,10.0,1.0,8.0,1.0,11.0,11.0,1.0,6.0,86.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,504.0
59,TX,2020-11-20,4.0,19.0,4.0,1.0,27.0,89.0,46.0,1.0,11.0,45.0,1.0,11.0,1.0,16.0,49.0,1.0,1.0,8.0,1.0,1.0,1.0,5.0,5.0,1.0,16.0,7.0,10.0,6.0,1.0,12.0,93.0,1.0,6.0,1.0,6.0,1.0,8.0,1.0,592.0
60,TX,2020-11-21,1.0,15.0,6.0,1.0,21.0,65.0,37.0,5.0,11.0,23.0,10.0,6.0,1.0,10.0,44.0,1.0,1.0,10.0,1.0,6.0,7.0,4.0,9.0,1.0,9.0,1.0,8.0,7.0,1.0,13.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,502.0
61,TX,2020-11-22,4.0,15.0,1.0,0.0,10.0,57.0,12.0,5.0,10.0,21.0,4.0,4.0,1.0,7.0,43.0,0.0,1.0,13.0,1.0,1.0,1.0,11.0,5.0,1.0,7.0,4.0,7.0,6.0,1.0,13.0,64.0,0.0,1.0,1.0,4.0,1.0,4.0,1.0,414.0
62,TX,2020-11-23,1.0,20.0,5.0,1.0,31.0,80.0,37.0,1.0,8.0,32.0,1.0,8.0,4.0,11.0,53.0,1.0,1.0,12.0,1.0,1.0,5.0,9.0,7.0,1.0,19.0,1.0,7.0,7.0,1.0,13.0,104.0,1.0,6.0,0.0,1.0,0.0,5.0,1.0,580.0
63,TX,2020-11-24,1.0,20.0,12.0,4.0,35.0,86.0,46.0,1.0,7.0,34.0,4.0,10.0,4.0,16.0,47.0,1.0,1.0,11.0,1.0,0.0,1.0,12.0,10.0,1.0,14.0,5.0,9.0,8.0,1.0,17.0,100.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,630.0
64,TX,2020-11-25,1.0,24.0,5.0,0.0,25.0,90.0,47.0,1.0,4.0,30.0,8.0,7.0,1.0,15.0,48.0,1.0,1.0,15.0,1.0,1.0,1.0,8.0,10.0,5.0,12.0,1.0,4.0,5.0,4.0,11.0,119.0,4.0,4.0,5.0,1.0,1.0,13.0,1.0,625.0
65,TX,2020-11-26,1.0,23.0,1.0,1.0,22.0,59.0,41.0,6.0,4.0,26.0,4.0,6.0,0.0,7.0,45.0,1.0,1.0,7.0,1.0,5.0,1.0,8.0,10.0,1.0,6.0,5.0,4.0,5.0,1.0,8.0,82.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,468.0
66,TX,2020-11-27,4.0,14.0,4.0,1.0,25.0,64.0,20.0,1.0,9.0,39.0,5.0,6.0,4.0,8.0,34.0,1.0,1.0,15.0,1.0,1.0,4.0,6.0,15.0,1.0,17.0,1.0,6.0,4.0,1.0,13.0,84.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,503.0
67,TX,2020-11-28,1.0,25.0,4.0,1.0,26.0,69.0,27.0,6.0,6.0,19.0,4.0,12.0,1.0,6.0,38.0,0.0,1.0,16.0,1.0,0.0,1.0,7.0,8.0,5.0,9.0,5.0,1.0,7.0,1.0,11.0,84.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,487.0
339,TX,2020-11-29,1.0,18.0,1.0,6.0,23.0,48.0,30.0,1.0,6.0,17.0,4.0,1.0,4.0,5.0,29.0,1.0,1.0,8.0,0.0,1.0,5.0,10.0,12.0,1.0,8.0,1.0,4.0,11.0,4.0,10.0,120.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,453.0
68,TX,2020-11-30,1.0,24.0,1.0,4.0,34.0,90.0,47.0,5.0,12.0,33.0,7.0,8.0,1.0,14.0,71.0,1.0,1.0,16.0,1.0,1.0,1.0,8.0,14.0,5.0,10.0,4.0,8.0,9.0,4.0,12.0,132.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,701.0
69,TX,2020-12-01,1.0,22.0,9.0,1.0,31.0,102.0,45.0,7.0,4.0,42.0,6.0,5.0,1.0,12.0,67.0,4.0,4.0,24.0,4.0,1.0,1.0,15.0,11.0,1.0,11.0,4.0,22.0,11.0,1.0,16.0,136.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,731.0
70,TX,2020-12-02,1.0,21.0,6.0,1.0,18.0,73.0,32.0,1.0,1.0,18.0,5.0,5.0,7.0,14.0,49.0,1.0,5.0,16.0,1.0,1.0,1.0,5.0,6.0,1.0,16.0,10.0,7.0,11.0,1.0,9.0,105.0,0.0,5.0,1.0,6.0,1.0,1.0,1.0,559.0
71,TX,2020-12-03,1.0,36.0,6.0,1.0,28.0,67.0,32.0,4.0,10.0,23.0,7.0,8.0,6.0,16.0,42.0,1.0,1.0,12.0,1.0,0.0,5.0,9.0,8.0,1.0,4.0,5.0,5.0,9.0,5.0,10.0,104.0,5.0,0.0,1.0,1.0,1.0,4.0,0.0,588.0
72,TX,2020-12-04,1.0,29.0,10.0,4.0,22.0,89.0,43.0,1.0,6.0,24.0,7.0,9.0,4.0,5.0,49.0,1.0,1.0,12.0,4.0,1.0,1.0,10.0,8.0,1.0,12.0,1.0,6.0,8.0,1.0,11.0,105.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,569.0
340,TX,2020-12-05,5.0,12.0,5.0,1.0,25.0,66.0,32.0,1.0,1.0,24.0,12.0,7.0,1.0,10.0,43.0,1.0,1.0,10.0,4.0,1.0,5.0,11.0,7.0,1.0,6.0,4.0,1.0,7.0,1.0,14.0,86.0,1.0,6.0,1.0,1.0,1.0,0.0,5.0,480.0
73,TX,2020-12-06,1.0,22.0,8.0,1.0,23.0,60.0,24.0,1.0,6.0,23.0,6.0,7.0,6.0,11.0,42.0,1.0,1.0,8.0,5.0,1.0,4.0,6.0,7.0,1.0,5.0,4.0,5.0,4.0,1.0,11.0,57.0,5.0,4.0,5.0,0.0,1.0,1.0,5.0,448.0
74,TX,2020-12-07,11.0,30.0,13.0,1.0,28.0,90.0,48.0,5.0,9.0,24.0,11.0,12.0,1.0,13.0,58.0,1.0,1.0,18.0,1.0,1.0,1.0,6.0,6.0,1.0,11.0,9.0,4.0,6.0,1.0,11.0,111.0,5.0,0.0,1.0,6.0,1.0,6.0,1.0,684.0
75,TX,2020-12-08,8.0,28.0,1.0,1.0,32.0,86.0,42.0,5.0,6.0,17.0,10.0,4.0,4.0,9.0,58.0,1.0,1.0,11.0,1.0,1.0,8.0,10.0,11.0,1.0,12.0,7.0,6.0,12.0,4.0,4.0,115.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,621.0
76,TX,2020-12-09,7.0,36.0,4.0,6.0,23.0,78.0,26.0,5.0,7.0,21.0,10.0,4.0,4.0,10.0,45.0,1.0,1.0,13.0,0.0,4.0,5.0,7.0,8.0,1.0,11.0,10.0,6.0,10.0,1.0,11.0,104.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,590.0
77,TX,2020-12-10,1.0,28.0,8.0,1.0,30.0,81.0,28.0,1.0,7.0,14.0,8.0,10.0,6.0,12.0,62.0,1.0,1.0,9.0,1.0,1.0,1.0,12.0,12.0,1.0,7.0,14.0,4.0,8.0,1.0,13.0,87.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,565.0
78,TX,2020-12-11,5.0,32.0,10.0,6.0,41.0,94.0,36.0,1.0,13.0,24.0,6.0,8.0,6.0,13.0,50.0,0.0,1.0,21.0,1.0,1.0,5.0,12.0,6.0,1.0,13.0,6.0,1.0,4.0,5.0,1.0,109.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,663.0
79,TX,2020-12-12,5.0,19.0,6.0,4.0,29.0,68.0,24.0,8.0,8.0,19.0,10.0,10.0,4.0,12.0,69.0,1.0,1.0,19.0,1.0,4.0,8.0,8.0,8.0,0.0,5.0,6.0,1.0,7.0,1.0,7.0,99.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,564.0
80,TX,2020-12-13,1.0,20.0,5.0,5.0,18.0,63.0,25.0,4.0,6.0,15.0,6.0,1.0,6.0,8.0,49.0,1.0,0.0,10.0,1.0,1.0,4.0,12.0,10.0,1.0,4.0,1.0,4.0,5.0,1.0,7.0,73.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,435.0
81,TX,2020-12-14,4.0,32.0,18.0,4.0,51.0,100.0,47.0,10.0,11.0,22.0,10.0,14.0,5.0,17.0,68.0,5.0,1.0,21.0,4.0,4.0,8.0,13.0,9.0,1.0,14.0,4.0,6.0,8.0,1.0,9.0,120.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,735.0
82,TX,2020-12-15,1.0,32.0,5.0,4.0,35.0,106.0,49.0,1.0,6.0,12.0,1.0,11.0,1.0,15.0,54.0,1.0,1.0,16.0,1.0,1.0,4.0,14.0,6.0,1.0,10.0,5.0,7.0,13.0,4.0,13.0,136.0,7.0,6.0,1.0,5.0,1.0,4.0,1.0,693.0
83,TX,2020-12-16,1.0,34.0,10.0,7.0,24.0,85.0,35.0,1.0,11.0,16.0,6.0,10.0,1.0,20.0,56.0,1.0,1.0,20.0,1.0,1.0,4.0,14.0,8.0,1.0,13.0,6.0,1.0,10.0,7.0,16.0,130.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,637.0
341,TX,2020-12-17,5.0,42.0,10.0,0.0,34.0,79.0,40.0,6.0,8.0,11.0,6.0,10.0,8.0,11.0,65.0,1.0,1.0,22.0,1.0,1.0,1.0,7.0,8.0,1.0,8.0,6.0,1.0,11.0,1.0,11.0,137.0,4.0,1.0,1.0,6.0,0.0,1.0,1.0,657.0
84,TX,2020-12-18,5.0,33.0,6.0,4.0,44.0,112.0,41.0,7.0,8.0,13.0,8.0,14.0,6.0,27.0,73.0,4.0,1.0,25.0,1.0,1.0,6.0,15.0,6.0,1.0,8.0,9.0,7.0,13.0,1.0,10.0,125.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,762.0
342,TX,2020-12-19,9.0,35.0,7.0,1.0,36.0,94.0,26.0,1.0,1.0,15.0,5.0,7.0,1.0,15.0,79.0,1.0,1.0,19.0,1.0,4.0,5.0,7.0,5.0,1.0,5.0,8.0,6.0,8.0,1.0,7.0,105.0,4.0,1.0,1.0,6.0,0.0,1.0,4.0,619.0
85,TX,2020-12-20,1.0,36.0,7.0,4.0,23.0,67.0,32.0,4.0,1.0,5.0,6.0,13.0,1.0,5.0,65.0,1.0,1.0,16.0,1.0,4.0,8.0,11.0,1.0,0.0,5.0,11.0,6.0,8.0,1.0,9.0,101.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,537.0
86,TX,2020-12-21,4.0,44.0,11.0,6.0,51.0,105.0,51.0,1.0,1.0,12.0,8.0,12.0,14.0,25.0,66.0,6.0,1.0,15.0,1.0,5.0,7.0,11.0,6.0,1.0,4.0,6.0,6.0,15.0,7.0,14.0,156.0,5.0,4.0,1.0,4.0,1.0,7.0,5.0,817.0
87,TX,2020-12-22,5.0,44.0,14.0,8.0,37.0,116.0,66.0,1.0,9.0,16.0,11.0,12.0,4.0,11.0,60.0,8.0,0.0,23.0,1.0,5.0,1.0,14.0,10.0,4.0,4.0,7.0,6.0,8.0,5.0,13.0,145.0,5.0,1.0,1.0,10.0,1.0,8.0,1.0,799.0
88,TX,2020-12-23,1.0,42.0,9.0,1.0,47.0,115.0,53.0,1.0,6.0,20.0,10.0,15.0,6.0,20.0,70.0,1.0,1.0,18.0,4.0,4.0,7.0,16.0,10.0,1.0,14.0,9.0,7.0,14.0,1.0,18.0,142.0,7.0,1.0,1.0,14.0,5.0,1.0,4.0,807.0
89,TX,2020-12-24,1.0,34.0,9.0,8.0,45.0,83.0,69.0,1.0,6.0,10.0,11.0,4.0,5.0,16.0,77.0,1.0,1.0,13.0,0.0,6.0,8.0,13.0,8.0,1.0,4.0,10.0,11.0,10.0,11.0,10.0,108.0,7.0,1.0,4.0,7.0,1.0,4.0,1.0,706.0
90,TX,2020-12-25,1.0,34.0,7.0,7.0,39.0,59.0,45.0,0.0,6.0,9.0,6.0,8.0,10.0,14.0,68.0,5.0,1.0,17.0,1.0,1.0,5.0,10.0,8.0,1.0,6.0,5.0,7.0,8.0,7.0,8.0,113.0,6.0,1.0,1.0,9.0,5.0,8.0,1.0,618.0
91,TX,2020-12-26,1.0,36.0,5.0,4.0,30.0,89.0,50.0,0.0,15.0,13.0,13.0,15.0,5.0,14.0,70.0,4.0,1.0,26.0,1.0,1.0,7.0,12.0,7.0,1.0,5.0,9.0,6.0,10.0,8.0,1.0,153.0,6.0,1.0,1.0,11.0,1.0,5.0,6.0,745.0
92,TX,2020-12-27,1.0,32.0,6.0,1.0,33.0,76.0,39.0,1.0,7.0,9.0,12.0,7.0,10.0,11.0,118.0,4.0,1.0,19.0,1.0,6.0,9.0,19.0,11.0,1.0,10.0,8.0,14.0,8.0,10.0,8.0,135.0,1.0,4.0,1.0,10.0,0.0,1.0,4.0,748.0
93,TX,2020-12-28,1.0,41.0,15.0,9.0,61.0,116.0,58.0,1.0,8.0,21.0,18.0,25.0,6.0,34.0,109.0,7.0,5.0,14.0,5.0,4.0,9.0,13.0,6.0,5.0,9.0,9.0,6.0,14.0,5.0,11.0,151.0,6.0,6.0,1.0,7.0,1.0,1.0,5.0,926.0
94,TX,2020-12-29,4.0,54.0,11.0,9.0,60.0,96.0,78.0,0.0,4.0,24.0,12.0,21.0,9.0,21.0,101.0,1.0,1.0,25.0,6.0,6.0,7.0,14.0,9.0,4.0,10.0,14.0,11.0,13.0,8.0,18.0,198.0,7.0,7.0,5.0,14.0,8.0,1.0,1.0,1020.0
95,TX,2020-12-30,1.0,51.0,9.0,7.0,50.0,117.0,60.0,1.0,9.0,13.0,11.0,19.0,8.0,19.0,117.0,6.0,1.0,19.0,1.0,7.0,6.0,18.0,7.0,1.0,1.0,14.0,13.0,14.0,8.0,18.0,187.0,4.0,6.0,1.0,12.0,1.0,6.0,7.0,961.0
96,TX,2020-12-31,4.0,41.0,5.0,6.0,42.0,99.0,87.0,1.0,10.0,12.0,8.0,16.0,12.0,21.0,98.0,5.0,4.0,13.0,1.0,8.0,5.0,21.0,11.0,4.0,5.0,8.0,9.0,16.0,9.0,13.0,209.0,7.0,6.0,5.0,12.0,4.0,1.0,1.0,953.0
97,TX,2021-01-01,1.0,65.0,19.0,6.0,50.0,97.0,56.0,8.0,12.0,12.0,10.0,24.0,6.0,20.0,120.0,9.0,4.0,24.0,4.0,5.0,10.0,14.0,8.0,4.0,10.0,13.0,31.0,15.0,12.0,13.0,158.0,9.0,4.0,5.0,14.0,1.0,7.0,1.0,1020.0
98,TX,2021-01-02,1.0,46.0,8.0,8.0,44.0,114.0,44.0,0.0,12.0,12.0,8.0,4.0,1.0,21.0,98.0,6.0,1.0,20.0,1.0,6.0,12.0,13.0,11.0,7.0,1.0,13.0,10.0,14.0,1.0,13.0,161.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,838.0
311,TX,2021-01-03,6.0,40.0,5.0,8.0,35.0,94.0,51.0,6.0,4.0,8.0,1.0,10.0,7.0,18.0,86.0,7.0,1.0,29.0,4.0,8.0,5.0,11.0,5.0,1.0,4.0,7.0,5.0,18.0,7.0,10.0,138.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,756.0
99,TX,2021-01-04,7.0,57.0,14.0,7.0,56.0,141.0,71.0,4.0,15.0,16.0,11.0,9.0,10.0,24.0,129.0,6.0,5.0,25.0,6.0,8.0,8.0,13.0,8.0,4.0,9.0,10.0,14.0,15.0,4.0,20.0,198.0,7.0,6.0,7.0,6.0,1.0,7.0,4.0,1094.0
100,TX,2021-01-05,4.0,68.0,1.0,10.0,48.0,132.0,97.0,1.0,11.0,23.0,16.0,20.0,14.0,30.0,100.0,7.0,1.0,25.0,1.0,7.0,1.0,15.0,6.0,1.0,10.0,6.0,7.0,22.0,15.0,12.0,194.0,7.0,5.0,8.0,10.0,6.0,1.0,1.0,1056.0
101,TX,2021-01-06,4.0,60.0,11.0,7.0,46.0,153.0,65.0,0.0,9.0,17.0,17.0,11.0,1.0,27.0,131.0,1.0,1.0,28.0,1.0,8.0,4.0,19.0,13.0,6.0,1.0,10.0,7.0,17.0,6.0,8.0,201.0,13.0,6.0,5.0,4.0,1.0,4.0,1.0,1051.0
102,TX,2021-01-07,5.0,59.0,11.0,8.0,61.0,112.0,69.0,1.0,9.0,19.0,13.0,17.0,5.0,17.0,105.0,9.0,5.0,28.0,1.0,5.0,7.0,24.0,11.0,1.0,1.0,11.0,7.0,11.0,7.0,11.0,180.0,12.0,5.0,1.0,9.0,4.0,7.0,4.0,1011.0
103,TX,2021-01-08,8.0,62.0,11.0,1.0,63.0,120.0,78.0,1.0,9.0,16.0,10.0,14.0,11.0,13.0,109.0,6.0,1.0,28.0,1.0,4.0,5.0,29.0,10.0,1.0,4.0,6.0,16.0,13.0,1.0,14.0,178.0,10.0,4.0,1.0,11.0,4.0,1.0,1.0,1006.0
