,state,date,25005,25009,25013,25017,25021,25023,25025,25027,total_cnts
611,MA,2022-03-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
612,MA,2022-03-07,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
120,MA,2022-03-08,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0
480,MA,2022-03-09,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0
613,MA,2022-03-10,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0
614,MA,2022-03-11,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0
121,MA,2022-03-12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
481,MA,2022-03-13,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0
712,MA,2022-03-14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
122,MA,2022-03-15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0
482,MA,2022-03-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
615,MA,2022-03-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
726,MA,2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
483,MA,2022-03-19,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
616,MA,2022-03-20,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
617,MA,2022-03-21,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
618,MA,2022-03-22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
235,MA,2022-03-23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
619,MA,2022-03-24,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
620,MA,2022-03-25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
695,MA,2022-03-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
696,MA,2022-03-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
621,MA,2022-03-28,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0
484,MA,2022-03-29,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0
622,MA,2022-03-30,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
623,MA,2022-03-31,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
624,MA,2022-04-01,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0
625,MA,2022-04-02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
485,MA,2022-04-03,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
720,MA,2022-04-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
626,MA,2022-04-05,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,9.0
236,MA,2022-04-06,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0
697,MA,2022-04-07,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
698,MA,2022-04-08,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
699,MA,2022-04-09,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0
727,MA,2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
486,MA,2022-04-11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
487,MA,2022-04-12,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0
627,MA,2022-04-13,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0
628,MA,2022-04-14,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0
488,MA,2022-04-15,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0
629,MA,2022-04-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
489,MA,2022-04-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0
237,MA,2022-04-18,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0
630,MA,2022-04-19,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,9.0
631,MA,2022-04-20,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,7.0
632,MA,2022-04-21,0.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,12.0
490,MA,2022-04-22,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,11.0
238,MA,2022-04-23,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,10.0
491,MA,2022-04-24,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
492,MA,2022-04-25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0
493,MA,2022-04-26,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0
494,MA,2022-04-27,1.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,13.0
239,MA,2022-04-28,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,11.0
495,MA,2022-04-29,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,12.0
496,MA,2022-04-30,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0
240,MA,2022-05-01,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
633,MA,2022-05-02,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
123,MA,2022-05-03,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0
634,MA,2022-05-04,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0
241,MA,2022-05-05,0.0,8.0,4.0,1.0,1.0,1.0,1.0,4.0,21.0
635,MA,2022-05-06,0.0,7.0,4.0,1.0,0.0,1.0,1.0,1.0,15.0
676,MA,2022-05-07,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0
636,MA,2022-05-08,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,8.0
637,MA,2022-05-09,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
638,MA,2022-05-10,0.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,15.0
242,MA,2022-05-11,1.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,15.0
639,MA,2022-05-12,0.0,1.0,5.0,1.0,0.0,1.0,4.0,6.0,19.0
640,MA,2022-05-13,0.0,4.0,5.0,1.0,1.0,1.0,1.0,7.0,20.0
677,MA,2022-05-14,0.0,0.0,4.0,1.0,1.0,1.0,1.0,6.0,15.0
243,MA,2022-05-15,1.0,4.0,6.0,1.0,0.0,1.0,1.0,7.0,22.0
497,MA,2022-05-16,1.0,5.0,1.0,6.0,1.0,1.0,1.0,5.0,22.0
641,MA,2022-05-17,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,12.0
642,MA,2022-05-18,0.0,10.0,5.0,1.0,1.0,1.0,1.0,7.0,28.0
643,MA,2022-05-19,0.0,5.0,6.0,1.0,0.0,1.0,1.0,6.0,21.0
244,MA,2022-05-20,0.0,1.0,6.0,5.0,0.0,1.0,1.0,4.0,19.0
245,MA,2022-05-21,0.0,1.0,1.0,5.0,0.0,1.0,0.0,6.0,16.0
246,MA,2022-05-22,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0
644,MA,2022-05-23,0.0,7.0,1.0,4.0,1.0,1.0,4.0,7.0,26.0
498,MA,2022-05-24,1.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,18.0
499,MA,2022-05-25,1.0,1.0,1.0,5.0,0.0,1.0,0.0,8.0,17.0
500,MA,2022-05-26,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0
645,MA,2022-05-27,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0
646,MA,2022-05-28,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
647,MA,2022-05-29,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,12.0
501,MA,2022-05-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
502,MA,2022-05-31,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,10.0
648,MA,2022-06-01,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
503,MA,2022-06-02,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
247,MA,2022-06-03,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
649,MA,2022-06-04,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0
504,MA,2022-06-05,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,8.0
650,MA,2022-06-06,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,8.0
651,MA,2022-06-07,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0
652,MA,2022-06-08,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0
653,MA,2022-06-09,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0
654,MA,2022-06-10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
505,MA,2022-06-11,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0
655,MA,2022-06-12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
124,MA,2022-06-13,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,10.0
125,MA,2022-06-14,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,10.0
126,MA,2022-06-15,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0
656,MA,2022-06-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
506,MA,2022-06-17,1.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,12.0
657,MA,2022-06-18,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
248,MA,2022-06-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
658,MA,2022-06-20,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0
249,MA,2022-06-21,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0
659,MA,2022-06-22,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0
660,MA,2022-06-23,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0
507,MA,2022-06-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
678,MA,2022-06-25,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,8.0
661,MA,2022-06-26,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,9.0
508,MA,2022-06-27,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
662,MA,2022-06-28,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0
509,MA,2022-06-29,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0
700,MA,2022-06-30,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
663,MA,2022-07-01,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0
664,MA,2022-07-02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
510,MA,2022-07-03,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0
511,MA,2022-07-04,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0
127,MA,2022-07-05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
512,MA,2022-07-06,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0
128,MA,2022-07-07,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0
665,MA,2022-07-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
513,MA,2022-07-09,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0
129,MA,2022-07-10,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0
130,MA,2022-07-11,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0
666,MA,2022-07-12,0.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,12.0
667,MA,2022-07-13,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0
250,MA,2022-07-14,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0
668,MA,2022-07-15,0.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,12.0
131,MA,2022-07-16,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0
514,MA,2022-07-17,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0
132,MA,2022-07-18,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,12.0
669,MA,2022-07-19,0.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,13.0
133,MA,2022-07-20,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,10.0
515,MA,2022-07-21,1.0,6.0,1.0,4.0,1.0,0.0,1.0,0.0,14.0
670,MA,2022-07-22,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0
134,MA,2022-07-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
671,MA,2022-07-24,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,7.0
672,MA,2022-07-25,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0
673,MA,2022-07-26,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0
674,MA,2022-07-27,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,10.0
675,MA,2022-07-28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
516,MA,2022-07-29,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
251,MA,2022-07-30,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,10.0
713,MA,2022-07-31,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0
